sim_time,agent_id,x,y,z
32.000,5,20.2319,-0.9675,-3.7611
32.000,6,21.0622,-0.3317,-6.1194
32.000,7,21.2126,-0.2360,-4.6302
32.000,8,18.5429,-0.3072,-5.5950
32.000,9,19.3121,0.8483,-5.0227
33.000,0,19.7519,0.3607,-6.3707
33.000,1,18.9391,-0.2485,-4.0467
33.000,2,20.7718,1.0265,-5.3504
33.000,3,20.2488,0.6239,-3.8746
33.000,4,19.9226,-0.7759,-5.2241
33.000,5,20.2309,-0.9566,-3.7587
33.000,6,21.0632,-0.3219,-6.1199
33.000,7,21.2177,-0.2431,-4.6304
33.000,8,18.5451,-0.3078,-5.6010
33.000,9,19.3104,0.8463,-5.0234
34.000,0,19.7530,0.3609,-6.3686
34.000,1,18.9324,-0.2500,-4.0439
34.000,2,20.7710,1.0248,-5.3496
34.000,3,20.2509,0.6253,-3.8741
34.000,4,19.9286,-0.7765,-5.2293
34.000,5,20.2280,-0.9553,-3.7623
34.000,6,21.0623,-0.3256,-6.1209
34.000,7,21.2206,-0.2402,-4.6314
34.000,8,18.5448,-0.3072,-5.5980
34.000,9,19.3089,0.8473,-5.0211
35.000,0,19.7539,0.3617,-6.3676
35.000,1,18.9356,-0.2465,-4.0453
35.000,2,20.7691,1.0258,-5.3562
35.000,3,20.2463,0.6204,-3.8724
35.000,4,19.9313,-0.7728,-5.2266
35.000,5,20.2300,-0.9594,-3.7619
35.000,6,21.0619,-0.3290,-6.1201
35.000,7,21.2177,-0.2386,-4.6310
35.000,8,18.5452,-0.3069,-5.5972
35.000,9,19.3093,0.8491,-5.0211
36.000,0,19.7533,0.3597,-6.3694
36.000,1,18.9385,-0.2479,-4.0456
36.000,2,20.7698,1.0261,-5.3540
36.000,3,20.2460,0.6214,-3.8734
36.000,4,19.9268,-0.7701,-5.2251
36.000,5,20.2313,-0.9601,-3.7605
36.000,6,21.0626,-0.3271,-6.1199
36.000,7,21.2177,-0.2400,-4.6304
36.000,8,18.5445,-0.3063,-5.5988
36.000,9,19.3099,0.8487,-5.0229
37.000,0,19.7534,0.3596,-6.3698
37.000,1,18.9362,-0.2488,-4.0448
37.000,2,20.7705,1.0255,-5.3526
37.000,3,20.2477,0.6227,-3.8733
37.000,4,19.9277,-0.7701,-5.2266
37.000,5,20.2302,-0.9587,-3.7618
37.000,6,21.0626,-0.3267,-6.1200
37.000,7,21.2190,-0.2398,-4.6307
37.000,8,18.5427,-0.3063,-5.5980
37.000,9,19.3103,0.8473,-5.0226
38.000,0,19.7532,0.3600,-6.3690
38.000,1,18.9354,-0.2480,-4.0449
38.000,2,20.7703,1.0256,-5.3541
38.000,3,20.2478,0.6217,-3.8728
38.000,4,19.9289,-0.7702,-5.2267
38.000,5,20.2299,-0.9586,-3.7621
38.000,6,21.0625,-0.3272,-6.1201
38.000,7,21.2189,-0.2394,-4.6308
38.000,8,18.5431,-0.3066,-5.5978
38.000,9,19.3104,0.8472,-5.0219
39.000,0,19.7531,0.3600,-6.3694
39.000,1,18.9364,-0.2479,-4.0449
39.000,2,20.7702,1.0259,-5.3539
39.000,3,20.2475,0.6218,-3.8732
39.000,4,19.9280,-0.7702,-5.2261
39.000,5,20.2303,-0.9591,-3.7613
39.000,6,21.0624,-0.3270,-6.1202
39.000,7,21.2184,-0.2400,-4.6309
39.000,8,18.5438,-0.3067,-5.5982
39.000,9,19.3101,0.8475,-5.0222
