sim_time,agent_id,x,y,z
6.000,18,4.2995,-1.9503,-5.6451
6.000,19,4.3859,-0.6813,-4.3577
7.000,0,7.7022,0.1271,-5.4421
7.000,1,8.3086,-0.5362,-4.2617
7.000,2,4.5721,-0.2127,-5.4347
7.000,3,6.3899,0.5280,-4.8311
7.000,4,8.7933,1.1727,-5.7054
7.000,5,8.6572,0.9256,-4.2340
7.000,6,7.2242,1.5244,-5.6937
7.000,7,7.1341,1.6947,-4.2101
7.000,8,7.8458,-0.0913,-6.9198
7.000,9,8.4074,-0.3691,-2.7777
7.000,10,6.3406,0.4542,-6.3353
7.000,11,6.2108,0.1688,-3.3782
7.000,12,9.1106,0.7035,-7.0957
7.000,13,7.9302,1.0496,-2.9269
7.000,14,7.2159,1.4677,-7.1912
7.000,15,6.5133,1.5188,-2.8581
7.000,16,7.8255,-1.2968,-5.8950
7.000,17,6.9686,-1.0201,-4.6988
7.000,18,5.5162,-1.8048,-5.5740
7.000,19,5.5315,-0.6613,-4.4300
8.000,0,8.8941,0.1478,-5.3966
8.000,1,9.5274,-0.6171,-4.2967
8.000,2,5.7265,-0.1479,-5.4901
8.000,3,7.5647,0.5138,-4.8350
8.000,4,9.9961,1.1544,-5.6856
8.000,5,9.8714,0.8428,-4.2357
8.000,6,8.3963,1.5380,-5.6814
8.000,7,8.3488,1.6172,-4.1899
8.000,8,9.0309,-0.1241,-6.8640
8.000,9,9.6274,-0.3639,-2.8242
8.000,10,7.5500,0.4174,-6.3021
8.000,11,7.4250,0.1095,-3.4005
8.000,12,10.3239,0.6058,-7.0388
8.000,13,9.0676,1.0147,-3.0016
8.000,14,8.4098,1.3350,-7.1697
8.000,15,7.6500,1.4778,-2.8716
8.000,16,9.0498,-1.2626,-5.8815
8.000,17,8.1477,-0.9648,-4.7298
8.000,18,6.7344,-1.6629,-5.5242
8.000,19,6.7001,-0.6690,-4.4606
9.000,0,10.0965,0.1911,-5.3512
9.000,1,10.7435,-0.7192,-4.3648
9.000,2,6.9103,-0.1029,-5.5003
9.000,3,8.7208,0.5120,-4.8156
9.000,4,11.2051,1.1644,-5.6647
9.000,5,11.0870,0.7450,-4.2347
9.000,6,9.5581,1.5545,-5.6851
9.000,7,9.5664,1.5818,-4.2013
9.000,8,10.1981,-0.1373,-6.8121
9.000,9,10.8450,-0.3802,-2.9071
9.000,10,8.7406,0.3497,-6.3325
9.000,11,8.6391,0.0303,-3.3710
9.000,12,11.5370,0.5035,-6.9666
9.000,13,10.2177,0.9746,-3.0154
9.000,14,9.6125,1.2099,-7.1442
9.000,15,8.7878,1.4600,-2.9284
9.000,16,10.2713,-1.2429,-5.8150
9.000,17,9.3022,-0.9157,-4.7239
9.000,18,7.9534,-1.5969,-5.5966
9.000,19,7.8323,-0.6348,-4.4378
10.000,0,11.2946,0.2373,-5.2879
10.000,1,11.9598,-0.8111,-4.4474
10.000,2,8.0953,-0.0610,-5.5063
10.000,3,9.8914,0.5000,-4.8164
10.000,4,12.4210,1.1844,-5.6084
10.000,5,12.3011,0.6442,-4.2107
10.000,6,10.7106,1.5616,-5.7262
10.000,7,10.7831,1.5771,-4.2499
10.000,8,11.3682,-0.1609,-6.7483
10.000,9,12.0602,-0.4206,-3.0098
10.000,10,9.9191,0.2625,-6.2826
10.000,11,9.8569,-0.0299,-3.3957
10.000,12,12.7491,0.4023,-6.8426
10.000,13,11.3974,0.9262,-3.0284
10.000,14,10.8055,1.1417,-7.1641
10.000,15,9.9303,1.4181,-3.0312
10.000,16,11.4788,-1.2583,-5.7215
10.000,17,10.4577,-0.8672,-4.6857
10.000,18,9.1735,-1.5134,-5.6491
10.000,19,8.9670,-0.6285,-4.4374
11.000,0,12.4936,0.2551,-5.2188
11.000,1,13.1798,-0.8537,-4.4609
11.000,2,9.2695,-0.0135,-5.5268
11.000,3,11.0475,0.5154,-4.8086
11.000,4,13.6379,1.2044,-5.5308
11.000,5,13.5202,0.5732,-4.1804
11.000,6,11.8517,1.5297,-5.7587
11.000,7,12.0024,1.5605,-4.2863
11.000,8,12.5443,-0.1859,-6.6771
11.000,9,13.2811,-0.4366,-3.0406
11.000,10,11.1212,0.1942,-6.2762
11.000,11,11.0739,-0.1052,-3.4138
11.000,12,13.9563,0.2944,-6.6737
11.000,13,12.5585,0.8761,-3.0732
11.000,14,11.9514,1.1021,-7.1947
11.000,15,11.0581,1.3666,-3.1482
11.000,16,12.6106,-1.3597,-5.7661
11.000,17,11.6412,-0.8527,-4.6696
11.000,18,10.3930,-1.4100,-5.6794
11.000,19,10.1156,-0.6175,-4.4453
12.000,0,13.6775,0.2726,-5.1740
12.000,1,14.3975,-0.8772,-4.5324
12.000,2,10.4439,0.0317,-5.5387
12.000,3,12.2050,0.5271,-4.8031
12.000,4,14.8432,1.2318,-5.4720
12.000,5,14.7420,0.5363,-4.1484
12.000,6,12.9643,1.4733,-5.7826
12.000,7,13.2211,1.5404,-4.3261
12.000,8,13.7152,-0.1887,-6.5925
12.000,9,14.5008,-0.4693,-3.0896
12.000,10,12.3193,0.1357,-6.2451
12.000,11,12.2911,-0.1845,-3.4449
12.000,12,15.1606,0.1699,-6.4724
12.000,13,13.6962,0.7950,-3.1080
12.000,14,13.0877,1.0278,-7.2081
12.000,15,12.1685,1.3043,-3.2988
12.000,16,13.7270,-1.4367,-5.7487
12.000,17,12.8252,-0.8516,-4.6794
12.000,18,11.6106,-1.3037,-5.7151
12.000,19,11.2518,-0.5872,-4.4386
13.000,0,14.8495,0.3101,-5.1168
13.000,1,15.6171,-0.8728,-4.6150
13.000,2,11.6201,0.0709,-5.5377
13.000,3,13.3677,0.5311,-4.7742
13.000,4,16.0254,1.2651,-5.4553
13.000,5,15.9646,0.5299,-4.1532
13.000,6,14.0445,1.4201,-5.7936
13.000,7,14.4388,1.5273,-4.3631
13.000,8,14.9072,-0.2080,-6.5261
13.000,9,15.7011,-0.5527,-3.1482
13.000,10,13.4751,0.0733,-6.1947
13.000,11,13.5037,-0.2493,-3.4441
13.000,12,16.3571,0.0242,-6.2211
13.000,13,14.8213,0.6627,-3.1985
13.000,14,14.2131,0.9327,-7.2020
13.000,15,13.2673,1.2354,-3.4888
13.000,16,14.8600,-1.4844,-5.7438
13.000,17,13.9770,-0.8507,-4.7374
13.000,18,12.8235,-1.1778,-5.7099
13.000,19,12.3979,-0.5524,-4.4123
14.000,0,16.0018,0.3188,-5.0728
14.000,1,16.8342,-0.8749,-4.7285
14.000,2,12.8004,0.1016,-5.5179
14.000,3,14.5129,0.5053,-4.8161
14.000,4,17.1791,1.2699,-5.4769
14.000,5,17.1859,0.5124,-4.1841
14.000,6,15.1655,1.4159,-5.8064
14.000,7,15.5920,1.5738,-4.3743
14.000,8,16.1166,-0.2099,-6.4742
14.000,9,16.8836,-0.6360,-3.2504
14.000,10,14.6484,0.0260,-6.2081
14.000,11,14.6900,-0.2677,-3.4521
14.000,12,17.5364,-0.1402,-5.8814
14.000,13,15.9276,0.5135,-3.3815
14.000,14,15.3547,0.8746,-7.2021
14.000,15,14.3867,1.2064,-3.5062
14.000,16,16.0021,-1.5343,-5.7856
14.000,17,15.1183,-0.8698,-4.7541
14.000,18,13.9745,-1.1529,-5.6368
14.000,19,13.5250,-0.5309,-4.3538
15.000,0,17.1300,0.3132,-5.0218
15.000,1,18.0016,-0.9557,-4.7771
15.000,2,13.9743,0.1341,-5.5116
15.000,3,15.6160,0.4586,-4.8244
15.000,4,18.2841,1.2517,-5.5441
15.000,5,18.4035,0.4830,-4.2645
15.000,6,16.3001,1.3970,-5.8098
15.000,7,16.6969,1.6248,-4.3897
15.000,8,17.3337,-0.1865,-6.4206
15.000,9,18.0404,-0.7029,-3.3130
15.000,10,15.8327,-0.0486,-6.2041
15.000,11,15.7929,-0.3073,-3.4365
15.000,12,18.7289,-0.1866,-5.7090
15.000,13,17.0838,0.4275,-3.5694
15.000,14,16.5297,0.8371,-7.1918
15.000,15,15.5135,1.1697,-3.4866
15.000,16,17.0901,-1.5440,-5.8225
15.000,17,16.2801,-0.8903,-4.7279
15.000,18,15.0513,-1.1888,-5.5661
15.000,19,14.5898,-0.5165,-4.3074
16.000,0,18.1955,0.3115,-5.0561
16.000,1,19.0252,-1.0693,-4.8088
16.000,2,15.1447,0.1704,-5.5216
16.000,3,16.6832,0.4115,-4.8273
16.000,4,19.2583,1.2421,-5.6017
16.000,5,19.5444,0.4107,-4.3767
16.000,6,17.3701,1.3431,-5.8006
16.000,7,17.7612,1.5838,-4.3813
16.000,8,18.5433,-0.1775,-6.4286
16.000,9,19.1288,-0.7328,-3.3467
16.000,10,17.0292,-0.1704,-6.1487
16.000,11,16.8663,-0.3422,-3.4091
16.000,12,19.8697,-0.1333,-5.7085
16.000,13,18.1801,0.4074,-3.5438
16.000,14,17.6459,0.7689,-7.1548
16.000,15,16.6135,1.1259,-3.5243
16.000,16,18.0765,-1.5086,-5.8996
16.000,17,17.3841,-0.9189,-4.6892
16.000,18,16.1255,-1.1679,-5.4925
16.000,19,15.6311,-0.4895,-4.2480
17.000,0,19.0936,0.2226,-5.0845
17.000,1,19.8445,-1.0613,-4.9266
17.000,2,16.3023,0.1989,-5.5270
17.000,3,17.6373,0.3443,-4.8574
17.000,4,20.0211,1.2724,-5.6324
17.000,5,20.3842,0.4342,-4.3343
17.000,6,18.2785,1.3356,-5.8169
17.000,7,18.7536,1.5426,-4.4232
17.000,8,19.5912,-0.2027,-6.4464
17.000,9,20.0143,-0.7776,-3.4574
17.000,10,18.1336,-0.2648,-6.1158
17.000,11,17.8518,-0.3825,-3.3745
17.000,12,20.8344,-0.1562,-5.6184
17.000,13,19.1100,0.4250,-3.4884
17.000,14,18.5980,0.7145,-7.1574
17.000,15,17.6214,1.0884,-3.5466
17.000,16,18.8707,-1.4681,-5.9956
17.000,17,18.3798,-1.0150,-4.6199
17.000,18,17.1135,-1.1197,-5.4104
17.000,19,16.5784,-0.4745,-4.1618
18.000,0,19.8404,0.1052,-5.0698
18.000,1,20.5608,-1.1591,-5.0399
18.000,2,17.1853,0.2010,-5.6306
18.000,3,18.4240,0.3158,-4.8248
18.000,4,20.5929,1.3128,-5.6389
18.000,5,21.0145,0.6067,-4.2435
18.000,6,18.9808,1.3118,-5.8342
18.000,7,19.6099,1.4949,-4.4986
18.000,8,20.3082,-0.2791,-6.4508
18.000,9,20.5205,-0.8345,-3.5747
18.000,10,18.7880,-0.1910,-6.1581
18.000,11,18.6148,-0.4459,-3.3300
18.000,12,21.4854,-0.0862,-5.5125
18.000,13,19.7966,0.4871,-3.3758
18.000,14,19.3554,0.7128,-7.1999
18.000,15,18.4566,1.0604,-3.5188
18.000,16,19.4456,-1.5311,-5.9831
18.000,17,19.1707,-1.1548,-4.5290
18.000,18,17.9164,-1.1455,-5.3719
18.000,19,17.3419,-0.4607,-4.1548
19.000,0,20.3777,0.0109,-5.0365
19.000,1,21.0370,-1.3211,-5.1568
19.000,2,17.7892,0.1688,-5.7916
19.000,3,18.9602,0.3829,-4.7872
19.000,4,20.9341,1.2923,-5.7280
19.000,5,21.4241,0.7585,-4.2191
19.000,6,19.4058,1.3597,-5.8179
19.000,7,20.1054,1.3887,-4.4845
19.000,8,20.6948,-0.4289,-6.4460
19.000,9,20.7626,-0.8232,-3.7345
19.000,10,19.1572,-0.1094,-6.1373
19.000,11,19.1351,-0.4643,-3.3239
19.000,12,21.7560,0.0108,-5.4635
19.000,13,20.2625,0.5415,-3.2549
19.000,14,19.9214,0.7283,-7.1121
19.000,15,18.8957,1.0927,-3.4593
19.000,16,19.7554,-1.5277,-5.9719
19.000,17,19.6785,-1.2712,-4.4636
19.000,18,18.4809,-1.2195,-5.3721
19.000,19,17.8768,-0.4666,-4.1904
20.000,0,20.5221,-0.0225,-5.0126
20.000,1,21.1841,-1.3223,-5.1532
20.000,2,18.0059,0.1326,-5.7650
20.000,3,19.1137,0.4816,-4.8078
20.000,4,21.0770,1.2035,-5.7596
20.000,5,21.6228,0.7976,-4.2961
20.000,6,19.5161,1.4938,-5.8303
20.000,7,20.2179,1.3781,-4.5119
20.000,8,20.9474,-0.5294,-6.4474
20.000,9,21.0492,-0.7702,-3.7337
20.000,10,19.4410,-0.0996,-6.1056
20.000,11,19.4203,-0.4463,-3.3951
20.000,12,21.9563,-0.0506,-5.4579
20.000,13,20.5269,0.5524,-3.3151
20.000,14,20.3253,0.7792,-6.9407
20.000,15,19.1052,1.0800,-3.4189
20.000,16,19.9752,-1.5525,-6.0589
20.000,17,19.8585,-1.3927,-4.4773
20.000,18,18.6866,-1.1850,-5.3852
20.000,19,18.1457,-0.4877,-4.1602
21.000,0,20.4793,-0.0341,-4.9533
21.000,1,21.2312,-1.3421,-5.1544
21.000,2,18.0142,0.0946,-5.8100
21.000,3,19.0708,0.5129,-4.8343
21.000,4,21.1685,1.1690,-5.6518
21.000,5,21.6824,0.8231,-4.3458
21.000,6,19.5342,1.5051,-5.8853
21.000,7,20.2177,1.4411,-4.5460
21.000,8,21.0183,-0.5039,-6.4587
21.000,9,21.1019,-0.7645,-3.7704
21.000,10,19.5182,-0.0635,-6.1379
21.000,11,19.5639,-0.4325,-3.4395
21.000,12,22.0379,-0.1360,-5.4235
21.000,13,20.6280,0.6150,-3.3146
21.000,14,20.4428,0.8223,-6.9302
21.000,15,19.1908,1.0179,-3.4273
21.000,16,20.0175,-1.5730,-6.0789
21.000,17,19.9127,-1.4857,-4.4508
21.000,18,18.7531,-1.1213,-5.3583
21.000,19,18.2262,-0.5010,-4.1086
22.000,0,20.4129,-0.0305,-4.9544
22.000,1,21.2167,-1.4080,-5.1782
22.000,2,18.0033,0.0600,-5.9137
22.000,3,19.0075,0.5204,-4.8800
22.000,4,21.1472,1.1521,-5.7148
22.000,5,21.6706,0.8356,-4.2927
22.000,6,19.5540,1.4801,-5.8985
22.000,7,20.1983,1.4177,-4.5446
22.000,8,20.9532,-0.4304,-6.3764
22.000,9,21.0371,-0.7560,-3.7961
22.000,10,19.4620,-0.0231,-6.1695
22.000,11,19.6047,-0.4451,-3.4587
22.000,12,22.0031,-0.1495,-5.3493
22.000,13,20.6258,0.6316,-3.2472
22.000,14,20.3756,0.8275,-7.0063
22.000,15,19.1880,1.0010,-3.4718
22.000,16,19.9857,-1.5307,-6.0748
22.000,17,19.9199,-1.5432,-4.4323
22.000,18,18.7939,-1.0747,-5.3195
22.000,19,18.2262,-0.4764,-4.0642
23.000,0,20.3379,-0.0559,-4.9680
23.000,1,21.1764,-1.4299,-5.1929
23.000,2,17.9541,0.0182,-5.9201
23.000,3,18.9327,0.5654,-4.9034
23.000,4,21.0662,1.0736,-5.7309
23.000,5,21.5825,0.8727,-4.3141
23.000,6,19.5516,1.5127,-5.9083
23.000,7,20.1734,1.3765,-4.5510
23.000,8,20.9230,-0.3710,-6.3438
23.000,9,21.0375,-0.7455,-3.8097
23.000,10,19.4336,-0.0152,-6.1652
23.000,11,19.5636,-0.4651,-3.5014
23.000,12,21.9705,-0.1687,-5.2867
23.000,13,20.5766,0.6017,-3.2417
23.000,14,20.3010,0.8234,-7.0594
23.000,15,19.1497,1.0024,-3.4809
23.000,16,19.9624,-1.4879,-6.1015
23.000,17,19.9019,-1.5899,-4.4282
23.000,18,18.7962,-1.0350,-5.2631
23.000,19,18.1734,-0.4119,-4.0551
24.000,0,20.2666,-0.0906,-4.9526
24.000,1,21.1519,-1.4404,-5.2290
24.000,2,17.9089,-0.0294,-5.8803
24.000,3,18.8767,0.6254,-4.9288
24.000,4,21.0270,1.0477,-5.7260
24.000,5,21.5294,0.9160,-4.3134
24.000,6,19.5365,1.5401,-5.9407
24.000,7,20.1304,1.3780,-4.5690
24.000,8,20.9268,-0.3720,-6.3560
24.000,9,21.0288,-0.7457,-3.8524
24.000,10,19.3934,0.0042,-6.1777
24.000,11,19.5194,-0.4928,-3.5575
24.000,12,21.9289,-0.1792,-5.2570
24.000,13,20.5320,0.5727,-3.2603
24.000,14,20.2787,0.8160,-7.0696
24.000,15,19.1009,0.9581,-3.4803
24.000,16,19.9221,-1.4599,-6.0982
24.000,17,19.9142,-1.6639,-4.4037
24.000,18,18.8246,-0.9836,-5.1812
24.000,19,18.1104,-0.3203,-4.0452
25.000,0,20.2446,-0.0603,-4.9690
25.000,1,21.1443,-1.4630,-5.2682
25.000,2,17.8859,-0.1018,-5.8457
25.000,3,18.8519,0.6590,-4.9757
25.000,4,21.0110,1.0637,-5.7081
25.000,5,21.5284,0.9391,-4.2841
25.000,6,19.5469,1.5638,-5.9598
25.000,7,20.0866,1.4032,-4.5679
25.000,8,20.9064,-0.4069,-6.3486
25.000,9,21.0284,-0.7471,-3.8909
25.000,10,19.3501,-0.0030,-6.2039
25.000,11,19.5005,-0.5386,-3.6348
25.000,12,21.8682,-0.1646,-5.2288
25.000,13,20.4920,0.5390,-3.2862
25.000,14,20.2939,0.7973,-7.0485
25.000,15,19.0484,0.8879,-3.5049
25.000,16,19.8626,-1.4438,-6.0726
25.000,17,19.9469,-1.7462,-4.4133
25.000,18,18.8942,-0.8941,-5.0595
25.000,19,18.0712,-0.2030,-4.0132
26.000,0,20.2658,-0.0151,-4.9783
26.000,1,21.1526,-1.4892,-5.2870
26.000,2,17.8642,-0.1907,-5.8081
26.000,3,18.8440,0.6732,-4.9991
26.000,4,21.0233,1.0980,-5.6770
26.000,5,21.5251,0.9563,-4.2694
26.000,6,19.5739,1.5708,-5.9649
26.000,7,20.0689,1.4147,-4.5576
26.000,8,20.8879,-0.4217,-6.3393
26.000,9,21.0409,-0.7555,-3.9176
26.000,10,19.3386,-0.0299,-6.2143
26.000,11,19.4897,-0.5692,-3.6579
26.000,12,21.8256,-0.1654,-5.1948
26.000,13,20.4685,0.5121,-3.3035
26.000,14,20.2936,0.7844,-7.0422
26.000,15,19.0247,0.8560,-3.5215
26.000,16,19.8135,-1.4297,-6.0681
26.000,17,19.9558,-1.7863,-4.4417
26.000,18,18.9473,-0.8177,-4.9995
26.000,19,18.0567,-0.1248,-4.0087
27.000,0,20.2676,-0.0111,-4.9745
27.000,1,21.1468,-1.5084,-5.2969
27.000,2,17.8516,-0.2201,-5.7863
27.000,3,18.8429,0.6802,-4.9911
27.000,4,21.0501,1.1125,-5.6897
27.000,5,21.5165,0.9828,-4.2700
27.000,6,19.5779,1.5645,-5.9663
27.000,7,20.0743,1.4137,-4.5603
27.000,8,20.8922,-0.4075,-6.3207
27.000,9,21.0350,-0.7709,-3.9276
27.000,10,19.3256,-0.0116,-6.2225
27.000,11,19.4766,-0.5698,-3.6054
27.000,12,21.8056,-0.1848,-5.1511
27.000,13,20.4838,0.4973,-3.3016
27.000,14,20.2836,0.7834,-7.0541
27.000,15,19.0513,0.8846,-3.5199
27.000,16,19.8222,-1.4340,-6.0935
27.000,17,19.9527,-1.7819,-4.4261
27.000,18,18.9746,-0.8090,-5.0228
27.000,19,18.0498,-0.1540,-4.0360
28.000,0,20.2438,-0.0170,-4.9648
28.000,1,21.1300,-1.5156,-5.3042
28.000,2,17.8584,-0.1977,-5.7765
28.000,3,18.8484,0.6793,-4.9948
28.000,4,21.0541,1.0813,-5.7042
28.000,5,21.5193,1.0184,-4.2780
28.000,6,19.5735,1.5667,-5.9709
28.000,7,20.0852,1.4228,-4.5678
28.000,8,20.9033,-0.3885,-6.3008
28.000,9,21.0411,-0.7804,-3.9303
28.000,10,19.3174,-0.0003,-6.2325
28.000,11,19.4735,-0.5705,-3.6224
28.000,12,21.7911,-0.1963,-5.1055
28.000,13,20.4941,0.4939,-3.3251
28.000,14,20.2889,0.7818,-7.0540
28.000,15,19.0570,0.8752,-3.5211
28.000,16,19.8417,-1.4302,-6.0974
28.000,17,19.9580,-1.7822,-4.4111
28.000,18,18.9878,-0.8206,-5.0199
28.000,19,18.0696,-0.1750,-4.0258
29.000,0,20.2359,-0.0153,-4.9791
29.000,1,21.1370,-1.5130,-5.2964
29.000,2,17.8598,-0.1875,-5.7817
29.000,3,18.8482,0.6804,-4.9882
29.000,4,21.0531,1.0748,-5.6925
29.000,5,21.5431,1.0522,-4.2785
29.000,6,19.5739,1.5648,-5.9748
29.000,7,20.0818,1.4217,-4.5700
29.000,8,20.9152,-0.3942,-6.3007
29.000,9,21.0411,-0.7980,-3.9174
29.000,10,19.3249,-0.0101,-6.2184
29.000,11,19.4990,-0.5775,-3.6408
29.000,12,21.7766,-0.1832,-5.0906
29.000,13,20.5033,0.5017,-3.3541
29.000,14,20.2996,0.7742,-7.0471
29.000,15,19.0556,0.8599,-3.5157
29.000,16,19.8388,-1.4245,-6.0911
29.000,17,19.9512,-1.7964,-4.4343
29.000,18,18.9712,-0.8277,-5.0231
29.000,19,18.0780,-0.1613,-4.0177
